MOFname,linker-SMILES,RDKitLinkerSanity
QIPROY_clean,['C(C(COc1cccnc1)(COc1cccnc1)COc1cccnc1)Oc1cccnc1'],True
QIQTAN_clean,"['c1cnccc1c1ccncc1', 'c1c(c(cc(C(=O)[O])c1)C(=O)[O])c1ccc(C(=O)[O])cc1']",True
QIQVIX_clean,['c1c(ccc(c1)C(=O)[O])c1ccc(cc1C(=O)[O])C(=O)[O]'],True
QIQZIB_clean,"['c1ncc(cn1)c1ccc(cc1)C(=O)[O]', 'S(=O)(=O)([O])[O]']",True
QIRBUQ_clean,['C(=O)(c1c(C(=O)[O])n[c][n]1)[O].[C@]123[C@H]4[C@@H]5[C@H]([C@@H]24)[C@]25[C@H]4[C@@H]3[C@@H]1[C@@H]24.[C].[CH3].[CH3].[CH3].[CH3].[CH3].[CH3]'],True
QIRWAR_clean,['N1=CC=N[C](C1=O)C(=O)[O]'],True
QIRYAS_clean,['c1c(ccnc1C(=O)[O])C(=O)[O]'],True
QISJEJ_clean,"['[CH2][CH2].[CH2]Cn1ccnc1.n1c[n]cc1', 'c1nccn1CCn1cncc1']",True
QISKIN_clean,"['c1(ccc2cc(ccc2c1CN(CC(=O)[O])CC(=O)[O])C(=O)[O])[O]', 'OC']",True
QISNAJ_clean,['[O]C(=O)c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
QISNEN_clean,['O=C([O])c1cc(C(=O)[O])cc(c1)C(=O)[O]'],True
QISNIR_clean,['O=C([O])c1cc(C(=O)[O])cc(C(=O)[O])c1'],True
QISRIV_clean,['C(C)C(=O)[NH]'],True
QISVAQ_clean,"['c1cc(ccn1)c1ccncc1', 'O=C([O])c1c(c(C(=O)[O])c(c([C](c2c(c(C(=O)[O])c(c(C(=O)[O])c2Cl)Cl)Cl)c2c(c(C(=O)[O])c(c(C(=O)[O])c2Cl)Cl)Cl)c1Cl)Cl)Cl']",True
QISVEU_clean,"['n1ccc(cc1)c1ccncc1', 'O=C([O])c1c(c(C(=O)[O])c(c(c1Cl)C(c1c(c(C(=O)[O])c(c(C(=O)[O])c1Cl)Cl)Cl)c1c(c(C(=O)[O])c(c(C(=O)[O])c1Cl)Cl)Cl)Cl)Cl']",True
QITDEE_clean,"['c1(c(c(C)c(Cn2cncc2)c(C)c1Cn1cncc1)Cn1ccnc1)C', '[C@]1(C(=O)[O])(CC[C@H](C(=O)[O])C1(C)C)C']",True
QITDII_clean,"['c1c(SSc2ncc(C(=O)[O])cc2)ncc(C(=O)[O])c1', 'c1cc(CCCc2ccncc2)ccn1']",True
QITDOO_clean,['C(=O)(c1ccc(C(=O)[O])c2ccccc12)[O]'],True
QITXAU_clean,"['c1(c(c(C)c(c(c1C)C)Cn1cncn1)C)Cn1cncn1', 'c1(cc(cc(c1)S([O])([O])[O])C(=O)[O])C(=O)[O]']",True
QITYOI_clean,['C(CCC(=O)[O])CC(=O)[O]'],True
QITZIE_clean,"['C(=O)(c1ccc(cc1)Oc1ccc(cc1)C(=O)[O])[O]', 'c1c(ccc(c2ccncc2)c1)c1ccncc1']",True
QIVBUT_clean,"['S(C1=C[CH]C=C1)([O])([O])[O]', 'c1cc(ccn1)c1ccncc1']",True
QIVJAG_clean,['C(=O)(C(=O)[O])[O]'],True
QIVQAP_clean,['C(=O)(COc1c2cc(cc1Sc1c(OCC(=O)[O])c(Sc3c(c(cc(c3)C(C)(C)C)Sc3c(OCC(=O)[O])c(S2)cc(c3)C(C)(C)C)OCC(=O)[O])cc(c1)C(C)(C)C)C(C)(C)C)[O]'],True
QIVYUR_clean,"['c1c(ccnc1)/C=C/c1ccncc1', 'C(=O)([O])/C=C/C=C/C(=O)[O]']",True
QIVZEC_clean,"['n1ccc(/C(=N/N=C(/c2ccncc2)\\C)/C)cc1', 'C(=C\\C=C\\C(=O)[O])/C(=O)[O]']",True
QIWCOQ_clean,['c1(ccc(c2cn(nc2)C(n2ncc(c2)c2ccc(cc2)C(=O)[O])C(n2ncc(c3ccc(cc3)C(=O)[O])c2)n2ncc(c3ccc(C(=O)[O])cc3)c2)cc1)C(=O)[O]'],True
QIWDOR_clean,"['c1c(ccc(c2cncnc2)c1)OCCOc1ccc(c2cncnc2)cc1', '[O][N][O]']",True
QIWGOU_clean,['c1cnc(cc1C(=O)[O])c1cc(ccn1)C(=O)[O]'],True
QIWHEL_clean,['O=C([O])c1cnc(cc1)c1ccc(cn1)C(=O)[O]'],True
QIWPET_clean,['O=C(c1cc(c(C(=O)[O])cc1C(=O)[O])C(=O)[O])[O]'],True
QIWQES_clean,"['[c]1[c]c([c][c]n1)C(=O)[O]', '[O][C]=O.[N@]123[C@@]45[C]6[C@]7([C]8[C@@]91[C@]24[C@@]789)[C]6[C]35', '[C][C]1[C]([C][C]1)[N][C]1[C][C][C]1.[C](=O)[O]']",False
QIXNES_clean,['c1(ccc(c2c(ccc(c12)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
QIXNIW_clean,['c1(ccc(c2c(ccc(c12)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O]'],True
QIXSOG01_clean,['C(#N)[N]C#N'],True
QIXSOG_clean,['C(#N)[N]C#N'],True
QIYBUX_clean,['[Si](c1ccncc1)(C)(c1ccncc1)CC'],True
QIYCAE_clean,"['[Si]1(c2ccncc2)(CCCC1)c1ccncc1', '[Si]1(c2ccncc2)(CCCC1)c1ccncc1']",True
QIYCEI_clean,"['[Si](c1ccncc1)(C)(CC)c1ccncc1', '[Si](c1ccncc1)(CC)(c1ccncc1)CC', '[Si](c1ccncc1)(CC)([CH]C)c1ccncc1']",True
QIYCIM_clean,"['[Si]1(c2ccncc2)(CCCC1)c1ccncc1', '[Si](CC)(CC)(c1ccncc1)c1ccncc1', '[Si]1(c2ccncc2)(CCCC1)c1ccncc1']",True
QIYCOS_clean,"['[Si](c1ccncc1)(CC)(C)c1ccncc1', '[Si]1(CCCC1)(c1ccncc1)c1ccncc1']",True
QIYDAF01_clean,['c1c(C(=O)[O])ccc(c1)C#Cc1cc(cc(C#Cc2ccc(C(=O)[O])cc2)c1)C#Cc1ccc(cc1)C(=O)[O]'],True
QIYDAF_clean,['C(=O)([O])c1ccc(cc1)C#Cc1cc(cc(c1)C#Cc1ccc(cc1)C(=O)[O])C#Cc1ccc(cc1)C(=O)[O]'],True
QIYDEJ_clean,"['c1cc(ccc1C(=O)[O])C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O])cc(C#Cc2ccc(C(=O)[O])cc2)c1', 'c1cc(c2ccncc2)ccn1']",True
QIYDIN01_clean,['C(=O)(c1ccc(cc1)C#Cc1cc(cc(c1)C#Cc1ccc(cc1)C(=O)[O])C#Cc1ccc(cc1)C(=O)[O])[O]'],True
QIYDIN_clean,['c1(C#Cc2cc(C#Cc3ccc(cc3)C(=O)[O])cc(c2)C#Cc2ccc(cc2)C(=O)[O])ccc(cc1)C(=O)[O]'],True
QIYDOT_clean,"['c1c(C(=O)[O])ccc(c1)C#Cc1cc(cc(C#Cc2ccc(C(=O)[O])cc2)c1)C#Cc1ccc(C(=O)[O])cc1', 'c1cc(c2ccncc2)ccn1']",True
QIZLIW_clean,"['C(=O)(c1cc(cc(c1)C(=O)[O])C(=O)[O])[O]', '[O][Se][O].[O]']",True
QOBGEV_clean,['C(=O)(c1c(C(=O)[O])cc(c(c1)C(=O)[O])C(=O)[O])[O]'],True
QOBPEE_clean,"['P(=O)([O])(O)[O]', 'P(=O)([O])([O])[O]']",True
QOBWEJ01_clean,['P(=O)([O])([O])[O]'],True
QOBWEJ_clean,['P(=O)([O])([O])[O]'],True
QOBWIN01_clean,"['[O]P(=O)([O])[O]', 'O=P(O)([O])[O]']",True
QOBWIN_clean,"['[O]P(=O)([O])[O]', 'O=P(O)([O])[O]']",True
QOCBUH_clean,"['P(=O)([O])(O)[O]', 'P(=O)([O])([O])[O]']",True
QOCRUW_clean,['C(=O)(c1ccc(C(=O)[O])cc1)[O]'],True
QOCSAD_clean,['C(=O)([O])c1ccc(cc1)C(=O)[O]'],True
QOCSEH_clean,['[O]C(=O)c1ccc(cc1)C(=O)[O]'],True
QODHUO01_clean,['n1ccc(C2=[N]=C(N=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODHUO02_clean,['n1ccc(C2=NC(=[N]=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODHUO03_clean,['C1(=[N]=C(c2ccncc2)N=C(c2ccncc2)[N]1)c1ccncc1'],False
QODHUO04_clean,['n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1'],False
QODHUO05_clean,['c1c(C2=[N]=C(c3ccncc3)[N]C(=N2)c2ccncc2)ccnc1'],False
QODHUO06_clean,['C1(=[N]=C(c2ccncc2)N=C(c2ccncc2)[N]1)c1ccncc1'],False
QODHUO07_clean,['C1(=[N]=C(c2ccncc2)[N]C(=N1)c1ccncc1)c1ccncc1'],False
QODHUO08_clean,['n1ccc(C2=NC(=[N]=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODHUO09_clean,['n1ccc(C2=[N]=C(c3ccncc3)[N]C(=N2)c2ccncc2)cc1'],False
QODHUO10_clean,['n1ccc(C2=[N]=C(c3ccncc3)[N]C(=N2)c2ccncc2)cc1'],False
QODHUO11_clean,['n1ccc(C2=NC(=[N]=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODHUO12_clean,['c1cc(C2=[N]=C(c3ccncc3)N=C(c3ccncc3)[N]2)ccn1'],False
QODHUO13_clean,['n1ccc(C2=[N]=C(N=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODHUO_clean,['c1cc(C2=[N]=C(c3ccncc3)N=C(c3ccncc3)[N]2)ccn1'],False
QODPOQ_clean,['n1ccc(C2=[N]=C(N=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODQEH_clean,['n1ccc(C2=[N]=C(N=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QODSUZ_clean,['C1(=NC(=[N]=C(c2ccncc2)[N]1)c1ccncc1)c1ccncc1'],False
QOFBIY01_clean,['c1cc(ccn1)C1=[N]=C(c2ccncc2)[N]C(=N1)c1ccncc1'],False
QOFBIY02_clean,['c1c(C2=NC(=[N]=C(c3ccncc3)[N]2)c2ccncc2)ccnc1'],False
QOFBIY_clean,['c1cnccc1C1=[N]=C(c2ccncc2)[N]C(=N1)c1ccncc1'],False
QOFCAR_clean,['C1(=[N]=C(c2ccncc2)N=C(c2ccncc2)[N]1)c1ccncc1'],False
QOFCEV_clean,['c1c(C2=[N]=C(c3ccncc3)[N]C(=N2)c2ccncc2)ccnc1'],False
QOFCIZ_clean,['c1c(C2=NC(=[N]=C(c3ccncc3)[N]2)c2ccncc2)ccnc1'],False
QOFCOF_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDAS_clean,['C1(=NC(=[N]=C(c2ccncc2)[N]1)c1ccncc1)c1ccncc1'],False
QOFDEW_clean,['n1ccc(C2=[N]=C(N=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QOFDIA01_clean,['n1ccc(C2=NC(=[N]=C([N]2)c2ccncc2)c2ccncc2)cc1'],False
QOFDIA02_clean,['C1(=[N]=C(c2ccncc2)[N]C(=N1)c1ccncc1)c1ccncc1'],False
QOFDIA03_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDIA05_clean,['n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDIA06_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDIA07_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDIA08_clean,['n1ccc(cc1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDIA_clean,['n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1'],False
QOFDOG_clean,['n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1'],False
QOFKUT_clean,['c1cccc2[n]nc(C(=O)[O])c12'],True
QOFLAA_clean,['[n]1ccc(C(=O)[O])n1'],True
QOFPAE_clean,['O=P([O])([O])[O]'],True
QOGPIM_clean,"['[n]1c([C])c([C])n[c]1', '[C]c1[c]c2[n][c]nc2[c]c1[C]', '[C]12[C]=C([C]=[C][C@]31N1[C][N][C@]42[C]=[C][C]=[C][C@]314)[C]C1=[C][C@]23[C@]45[C]=[C][C]=[C][C@@]64[C@@]2([C]=[C]1)N6[C]N35', '[C]1[N][C@@]23[C]4C(=C([C]5[C@]3([C]5[C]24)[N]1)[C])[C]', '[n]1[c]nc2c1[c][c]c([c]2)[C]', '[C]c1[c]c2N3[N][C@@]3([C])[N][N]c2[c]c1[C].[C]1=[C][C@]23[C@@]45[C]=[C][C@]67[C@@]81[C@]7([C@@]34[C]2[C]5)[C]8[C]6.c12[c]c([C])c([c]c1[N][N][C@@]1([N]N21)[C])[C]', '[n]1[c]nc2c1C(=[C])[C@@]1([C@@](C2=[C])([C])[C]1)[C]']",True
QOGREK_clean,['c1nn(cn1)[CH2].[C]1[C][C](Cn2cncn2)[C]1'],True
QOGZET_clean,['[O]P(=O)[O]'],True
QOHTOX_clean,"['c1cnccc1/C=C/c1ccncc1', 'C(=O)(/C=C/C=C/C(=O)[O])[O]']",True
QOHTUD_clean,"['n1ccc(cc1)/C=C/c1ccncc1', 'C(=O)(/C=C/C=C/C(=O)[O])[O]']",True
QOHYET_clean,['C(=O)(c1ccc2c(c1)ccc(C(=O)[O])c2)[O]'],True
QOJBUN_clean,['CC(C)(C)SCc1c(CSC(C)(C)C)nc2c(cccc2)n1'],True
QOJKAB_clean,['[O]C(=O)[O]'],True
QOJTUE_clean,['c1c(cc(cn1)c1cc(cnc1)c1cnccc1)c1cnccc1'],True
QOJVAM_clean,['c1c(cccn1)c1cncc(c1)c1cncc(c1)c1cnccc1'],True
QOKCID_clean,['c1(cc(cc(c1)OCc1ccc[c]c1)C(=O)[O])C(=O)[O].c1(cc(cc(c1)O[CH2])C(=O)[O])C(=O)[O]'],True
QOKKAE_clean,"['O=C([O])c1c(C(=O)[O])nc(c(c1)C(=O)[O])C(=O)[O]', '[O]C(=O)C(=O)[O]']",True
QOLVET_clean,['[O]P(=O)([O])[O]'],True
QOMDUS_clean,['O=C([O])/C=C/C(=O)[O]'],True
QOMFEE_clean,"['n1c2CC[C@H](O)[C@H](O)c2c(cc1)c1ccncc1', 'C(=O)(/C=C/C(=O)[O])[O]']",True
QOMRUH_clean,"['c1cc(c2n[n]nn2)ccn1', '[N]([N])[N]']",True
QOMSAO_clean,"['c1cc(c2n[n]nn2)ccn1', '[N]([N])[N]']",True
QOMSES_clean,"['c1cc(c2nnn[n]2)ccn1', '[N]([N])[N]']",True
QOMTET_clean,"['c12c3c(=O)n(c4ccncc4)c(=O)c1ccc1c2c(cc3)c(=O)n(c2ccncc2)c1=O', '[O]C(=O)C1=C(C(=O)[O])S/C(=C/2\\SC(=C(C(=O)[O])S2)C(=O)[O])/S1']",True
QONKUB_clean,"['c1cc(c2nnn[n]2)ccn1', '[N]([N])[N]']",True
QONLAI_clean,"['c1cc(c2nnn[n]2)ccn1', '[N]([N])[N]']",True
QONLEM_clean,"['c1cc(c2nnn[n]2)ccn1', '[N]([N])[N]']",True
QONLIQ_clean,"['n1ccc(c2n[n]nn2)cc1', '[N][N][N]']",True
QONQAM_clean,['[c]1[c]c([c][c]c1C(=O)[O])C(=O)[O]'],True
QONQEQ_manual,['O=C(c1ccc(cc1)C(=O)[O])[O]'],True
QOPCEE_clean,['P(=O)([C@@H](C(=O)[O])O)([O])[O]'],True
QOPDEE_clean,['[O]P(=O)([O])[O]'],True
QOPPES_clean,"['C(=O)(c1ccc(cc1)C(=O)[O])[O]', 'c1cnccc1C(=O)[O]']",True
QOPPOC_clean,['[C](C#N)(C#N)C(=O)N'],True
QOPZIF_clean,['O=C([O])c1cc(C(=O)[O])cc(c1)C'],True
QOQDAD_clean,"['c1c(ccc(c1)n1ccnc1)n1ccnc1', 'c1(=O)n(c(=O)n(c(=O)n1CCC(=O)[O])CCC(=O)[O])CCC(=O)[O]']",True
QOQWOK01_clean,['n1ccc(c2ccc(C(=O)[O])cc2)cc1'],True
QOQWOK_clean,['n1ccc(c2ccc(C(=O)[O])cc2)cc1'],True
QOSJEP_clean,"['c1c(c(ccn1)C(=O)[O])C(=O)[O]', 'CC(=O)[O]']",True
QOSJIT_clean,['c1(C(=O)[O])c(C(=O)[O])cncc1'],True
QOSJOZ_clean,['O=C(c1cnccc1C(=O)[O])[O]'],True
QOSJUF_clean,"['O=C([O])C', 'C(=O)([O])c1c(C(=O)[O])cncc1']",True
QOSKAM_clean,['c1(ccncc1C(=O)[O])C(=O)[O]'],True
QOSXOM_clean,"['[n]1[c]nc2c1[c][c]c([c]2)[C]', '[n]1[c]nc2c1[c][c]c([c]2)[C]1[C@]23[C@@]4([C]c5n[c][n]c5[C]2)[C][C@@]24[C]c4[n][c]nc4[C][C@]132', '[c]1[n][c][c]n1', '[n]1[c]n[c][c]1', '[C]1=NC2([C][C]2)C2([N]1)[C][C]2', 'c12[c][c]c([c]c1[n][c]n2)[C][C]c1c([c]c2c([c]1)[n][c]n2)[C]', '[c]1[n]c2[c][c][c][c]c2n1']",True
QOTWON_clean,['C(=O)(C)[O]'],True
QOTZEG_clean,['O=C(c1cc(C(=O)[O])cc(C(=O)[O])c1)[O]'],True
QOVDAH_clean,['[C]1[C]N([C][C]N1[C]P(=O)([O])[O])[C]P(=O)([O])[O]'],True
QOVDEL_clean,['[C]1[C]N([C][C]N1[C]P(=O)([O])[O])[C]P(=O)([O])[O]'],True
QOVGOY01_clean,['[C]#N'],True
QOVGOY_clean,['[C]#N'],True
QOVSOL_clean,"['c1cncn1c1cc(cc(n2cncc2)c1)n1cncc1', 'c1cc2c(cc1)c(ccc2C(=O)[O])C(=O)[O]']",True
QOVSUR_clean,"['C1[C@@H](C(=O)[O])C[C@H](C[C@H]1C(=O)[O])C(=O)[O]', 'c1(cc(cc(c1)[N]12[C@@H]3[C@H]2[C@@H]2N([CH]1)[C@H]32)n1ccnc1)n1ccnc1', 'c1c(cc(n2cncc2)cc1n1ccnc1)n1ccnc1']",False
QOVWOP_clean,"['c1c(n2ccnc2)c(C)cc(n2ccnc2)c1C', 'n1ccc(cc1)c1cc(ccc1C(=O)[O])C(=O)[O]']",True
QOWLEU_clean_h,"['[O]c1c(C(=O)[O])cc([O])c(C(=O)[O])c1', '[O]c1c(C(=O)[O])cc([O])c(C(=O)[O])[c]1', '[O]c1c(cc([O])c(c1)C(=O)[O])C([O])[O]', '[O][N]']",True
QOWQUO_manual,['C(=O)(c1ccc(cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1)[O]'],True
QOWRAV02_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV03_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV04_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV05_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV06_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV07_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV08_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV09_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV10_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV11_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOWRAV12_clean,['c1(ccc(C(=O)[O])cc1)c1cc(c2ccc(C(=O)[O])cc2)cc(c2ccc(C(=O)[O])cc2)c1'],True
QOXNIB_clean,['c1nnn[n]1'],True
QOYLOG_clean,['c1c(c(C(=O)[O])cc(c1C(=O)[O])C(=O)[O])C(=O)[O]'],True
QOZDOY_clean,['n1ccc(cc1)/C=C/C(=O)[O]'],True
QOZGAP_clean,['c1nncn1NC(=O)c1c(cc(C(=O)Nn2cnnc2)c(c1)C(=O)[O])C(=O)[O]'],True
QOZPIG_clean,['O=C([O])c1c(cc(c(C(=O)Nn2cnnc2)c1)C(=O)[O])C(=O)Nn1cnnc1'],True
QOZPOM_clean,['[O]C(=O)c1cc(C(=O)Nn2cnnc2)c(C(=O)[O])cc1C(=O)Nn1cnnc1'],True
QOZWAF_clean,"['P(=O)([O])([O])[O]', 'N[C@H](CN)C']",True
QQQGTA01_clean,['[O]C(=O)CC(=O)[O]'],True
QQQGTA02_clean,['O=C([O])CC(=O)[O]'],True
QQQGTA03_clean,['[O]C(=O)CC(=O)[O]'],True
QUBWIU_clean,['C(=O)(CN(CC(=O)[O])CC(=O)[O])[O]'],True
QUBZAP_clean,['[O]C(=O)CCn1c2c(c(N)ncn2)nc1'],True
QUBZIX_clean,['N1([CH]N(C=C1)c1c(cc(cc1C(C)C)C(=O)[O])C(C)C)c1c(cc(cc1C(C)C)C(=O)[O])C(C)C'],True
QUDGED_clean,['c1c(ccc(c2ccc(cn2)C(=O)[O])n1)C(=O)[O]'],True
QUDJIJ_clean,"['C(=O)(c1cc2c(cc1C(=O)[O])cc1cc(C(=O)[O])c(cc1c2)C(=O)[O])[O]', 'c1(ccncc1)c1ccncc1']",True
QUDJOP_clean,"['C(=O)(c1cc2c(cc1C(=O)[O])cc1cc(C(=O)[O])c(cc1c2)C(=O)[O])[O]', 'c1cc(ccn1)[N][N]c1ccncc1']",True
QUFGED_clean,['P(=O)([O])([O])[O]'],True
QUFGIH_clean,['P(=O)([O])([O])[O]'],True
QUFKIN_clean,"['[nH]1cnc2c1ncnc2N', 'O=C([O])c1c(C(=O)[O])cc(C(=O)[O])c(c1)C(=O)[O]']",True
QUFTAM_clean,['c1cc(S([O])([O])[O])cc(C(=O)[O])c1[O]'],True
QUFXIZ_clean,"['c1nccn1CCOCCn1cncc1', 'C(=O)(c1cc(ccc1C(=O)[O])C(c1ccc(c(c1)C(=O)[O])C(=O)[O])(C(F)(F)F)C(F)(F)F)[O]', 'C(CO[C]1[C][C]1)n1cncc1', 'C1=N[CH]C=N1']",True
QUGBUQ_clean,"['n1cncn1Cc1ccc(Cn2ncnc2)cc1', 'C(=O)(c1cncc(c1)C(=O)[O])[O]']",True
QUGZEZ_clean,['[n]1nnc(n1)C(c1nnn[n]1)([O])c1n[n]nn1'],True
QUHMOX_clean,"['C(=O)[O]', 'O=S(=O)([O])[O]']",True
QUJFUX_clean,['O=C([O])c1c(C(=O)[O])cc2[n]cnc2c1'],True
QUJJUC_clean,['Br[C]1C(=O)C(=O)[C](Br)C(=O)C1=O'],True
QUJKOX_clean,['O=C1[C](C(=O)C(=O)[C](C1=O)Cl)Cl'],True
QUKYOL_clean,"['[O]C(=O)CN(CC(=O)[O])CP(=O)([O])[O]', 'O=C([O])C(=O)[O]']",True
QUKYUR_clean,"['[O]C(=O)CN(CC(=O)[O])CP(=O)([O])[O]', 'O=C([O])C(=O)[O]']",True
QULLEP_clean,"['c1cc(ccc1OCc1c(COc2ccc(C(=O)[O])cc2)cccc1)C(=O)[O]', 'c12cccnc1c1ncccc1cc2']",True
QULMIU_clean,['[O]C(=O)c1cc(C(=O)[O])cc(c1)N'],True
QULMOA_clean,"['c1c2C3(OO3)OOC3(c4cc(S([O])([O])[O])cc(C5(OOC6(c(cc1S([O])([O])[O])c2)OO6)OO5)c4)OO3', 'c1c(C(=O)[O])cc(cc1S(O[O])(O[O])SO[O])C(=O)[O]']",True
QUMFAG_clean,['C(=O)(c1cc(c(cc1)OCc1ccncc1)OCc1ccncc1)[O]'],True
QUMFUB_clean,['O=C(c1oc(cc1)C(=O)[O])[O]'],True
QUMJEP_clean,['C(=O)(c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O])Oc1ccc(cc1)C(=O)[O])[O]'],True
QUNVIG_clean,['[C]1(C=C(c2ccncc2)N[C](N1)c1ccncc1)c1ccncc1'],True
QUNWAZ_clean,"['C(=O)(c1ccc(cc1)C#Cc1c2[C@H]3c4c(cccc4)[C@H](c4ccccc34)c2c(C#Cc2ccc(cc2)C(=O)[O])c2[C@@H]3c4ccccc4[C@@H](c4ccccc34)c12)[O]', 'c1cnccc1c1ccncc1', 'O=N(=O)[O]']",True
QUPDEL01_clean,"['C(=O)(/C=C/C(=O)[O])[O]', '[O]C(=O)C(=O)[O]']",True
QUPDEL_clean,"['[O]C(=O)/C=C/C(=O)[O]', '[O]C(=O)C(=O)[O]']",True
QUPHIT_clean,"['[O]C(=O)c1cc(O)cc(c1)C(=O)[O]', 'C(COc1ccncc1)(COc1ccncc1)(COc1ccncc1)COc1ccncc1']",True
QUPHUF_clean,"['n1ccc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)cc1', '[O]C(=O)c1ccc(cc1)C(=O)[O]']",True
QUPJAN_clean,"['c1cc(ccc1C(=O)[O])C(=O)[O]', 'n1ccc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)cc1']",True
QUPZAC_clean,['O=C([O])c1[c][c]c([c]n1)C(=O)[O]'],True
QUPZIK_clean,['O=C([O])c1[c][c]c([c]n1)C(=O)[O]'],True
QUQBAH_clean,['[n]1ncc(c2ccc(c3cn[n]c3)cc2)c1'],True
QUQFIS_clean,['c1(c2cc(cc(C(=O)[O])c2)C(=O)[O])cc(c2cc(cc(C(=O)[O])c2)C(=O)[O])cc(c1)c1cc(cc(C(=O)[O])c1)C(=O)[O]'],True
BIBXUH_clean,['[n]1ncc(c2ccc(c3c[n]nc3)cc2)c1'],True
BICPOT_clean,['[O]P(=O)([O])[O]'],True
BICPUA_clean,['C(=O)(c1ccc(cc1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1)c1cc(c2cc(c3ccc(C(=O)[O])cc3)cc(c3ccc(C(=O)[O])cc3)c2)cc(c2cc(c3ccc(C(=O)[O])cc3)cc(c3ccc(C(=O)[O])cc3)c2)c1)[O]'],True
BIFKEI_clean,"['n1ccc(c2ccncc2)cc1', '[N]1C=C(Cl)[CH][N]1']",True
BIGZUO_clean,['n1ccc(C(=O)[O])cc1'],True
BIHBAX_clean,['O=C([O])c1ccncc1'],True
BIHBEB_clean,['[N][C@@H]1[CH][C@@H]([CH]1)[C].[O][C]=O.[CH]1[CH][CH][CH]1'],True
BIHMUC_clean,"['O=C([O])c1cc(C(=O)[O])cc(C(=O)[O])c1', 'c1ccc(cn1)NC(=O)c1cncc(c1)[C](Nc1cccnc1)[O]']",True
BIHRER_clean,"['c1cnccc1C(=O)OCCn1c(=O)n(CCOC(=O)c2ccncc2)c(=O)n(CCOC(=O)c2ccncc2)c1=O', '[O]C', '[O][N]1([O])OO1']",False
