MOFname,bandgap,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
nbo_N417_edge81389,4.695830345,[:0alkene][C][C][N][Branch][C][=C][Branch][N][Branch][C][Branch][:0alkene][pop][Branch][:0alkene][pop][Ring1][=Branch][pop][:0alkene][pop][FrH0][pop][FrH0][pop],[Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P],nbo,"[7, 61, 61, 65, 60, 61, 52, 60, 65, 60, 61, 60, 7, 72, 60, 7, 72, 68, 51, 72, 7, 72, 64, 72, 64, 72]",26,[Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][nbo],"[34, 22, 48, 23, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 54, 49, 4, 88]",40,[:0alkene][C][C][N][Branch][C][=C][Branch][N][Branch][C][Branch][:0alkene][pop][Branch][:0alkene][pop][Ring1][=Branch][pop][:0alkene][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][nbo],"[11, 75, 75, 101, 74, 75, 58, 74, 101, 74, 75, 74, 11, 148, 74, 11, 148, 110, 57, 148, 11, 148, 89, 148, 89, 148, 8, 90, 75, 104, 76, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 110, 105, 6, 145]",68
nbo_N417_edge81389,4.695830345,[:0alkene][C][C][N][Branch][C][=C][Branch][N][Branch][C][Branch][:0alkene][pop][Branch][:0alkene][pop][Ring1][=Branch][pop][:0alkene][pop][FrH0][pop][FrH0][pop],[Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P],nbo,"[7, 61, 61, 65, 60, 61, 52, 60, 65, 60, 61, 60, 7, 72, 60, 7, 72, 68, 51, 72, 7, 72, 64, 72, 64, 72]",26,[Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][nbo],"[34, 22, 48, 23, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 54, 49, 4, 88]",40,[:0alkene][C][C][N][Branch][C][=C][Branch][N][Branch][C][Branch][:0alkene][pop][Branch][:0alkene][pop][Ring1][=Branch][pop][:0alkene][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][Ring1][P][&&][nbo],"[11, 75, 75, 101, 74, 75, 58, 74, 101, 74, 75, 74, 11, 148, 74, 11, 148, 110, 57, 148, 11, 148, 89, 148, 89, 148, 8, 90, 75, 104, 76, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 110, 105, 6, 145]",68
crb_N161_edge166065,3.695255995,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0],[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1],crb,"[63, 61, 61, 52, 60, 61, 52, 60, 64, 72, 68, 69, 72, 61, 66, 61, 61, 64]",18,[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[34, 22, 7, 22, 45, 21, 54, 49, 26, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 22, 7, 55, 54, 5, 4, 73]",47,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0][.][Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[87, 75, 75, 58, 74, 75, 58, 74, 89, 148, 110, 111, 148, 75, 104, 75, 75, 89, 8, 90, 75, 58, 75, 101, 73, 110, 105, 80, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 75, 58, 111, 110, 55, 6, 130]",67
crb_N161_edge166065,3.695255995,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0],[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1],crb,"[63, 61, 61, 52, 60, 61, 52, 60, 64, 72, 68, 69, 72, 61, 66, 61, 61, 64]",18,[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[34, 22, 7, 22, 45, 21, 54, 49, 26, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 22, 7, 55, 54, 5, 4, 73]",47,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0][.][Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[87, 75, 75, 58, 74, 75, 58, 74, 89, 148, 110, 111, 148, 75, 104, 75, 75, 89, 8, 90, 75, 58, 75, 101, 73, 110, 105, 80, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 75, 58, 111, 110, 55, 6, 130]",67
crb_N161_edge166065,3.695255995,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0],[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1],crb,"[63, 61, 61, 52, 60, 61, 52, 60, 64, 72, 68, 69, 72, 61, 66, 61, 61, 64]",18,[Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[34, 22, 7, 22, 45, 21, 54, 49, 26, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 22, 7, 55, 54, 5, 4, 73]",47,[F][C][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][C][O][C][C][FrH0][.][Fr][C][=C][C][N][Branch2][Ring1][P][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][&&][crb],"[87, 75, 75, 58, 74, 75, 58, 74, 89, 148, 110, 111, 148, 75, 104, 75, 75, 89, 8, 90, 75, 58, 75, 101, 73, 110, 105, 80, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 75, 58, 111, 110, 55, 6, 130]",67
utk_N246_edge6937,5.207672596,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0],[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O],utk,"[65, 61, 51, 53, 23, 68, 61, 60, 64, 72, 65, 72, 72, 61, 64]",15,[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[34, 22, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 55, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 48, 4, 101]",26,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0][.][Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[101, 75, 57, 59, 27, 110, 75, 74, 89, 148, 101, 148, 148, 75, 89, 8, 90, 75, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 111, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 104, 6, 159]",43
utk_N246_edge6937,5.207672596,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0],[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O],utk,"[65, 61, 51, 53, 23, 68, 61, 60, 64, 72, 65, 72, 72, 61, 64]",15,[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[34, 22, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 55, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 48, 4, 101]",26,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0][.][Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[101, 75, 57, 59, 27, 110, 75, 74, 89, 148, 101, 148, 148, 75, 89, 8, 90, 75, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 111, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 104, 6, 159]",43
utk_N246_edge6937,5.207672596,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0],[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O],utk,"[65, 61, 51, 53, 23, 68, 61, 60, 64, 72, 65, 72, 72, 61, 64]",15,[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[34, 22, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 55, 48, 54, 6, 48, 22, 20, 22, 34, 48, 54, 48, 4, 101]",26,[N][C][=Branch][=N][:1alkyne][Ring1][C][Branch][FrH0][pop][N][pop][pop][C][FrH0][.][Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][Ring2][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][&&][utk],"[101, 75, 57, 59, 27, 110, 75, 74, 89, 148, 101, 148, 148, 75, 89, 8, 90, 75, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 111, 104, 110, 56, 104, 75, 72, 75, 90, 104, 110, 104, 6, 159]",43
bnn_N133_edge56651,5.43743515,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O],bnn,"[63, 61, 65, 61, 60, 65, 60, 61, 60, 61, 60, 64, 72, 68, 51, 72, 63, 72, 64, 72, 63]",21,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 9, 4, 70]",42,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[87, 75, 101, 75, 74, 101, 74, 75, 74, 75, 74, 89, 148, 110, 57, 148, 87, 148, 89, 148, 87, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 60, 6, 127]",65
bnn_N133_edge56651,5.43743515,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O],bnn,"[63, 61, 65, 61, 60, 65, 60, 61, 60, 61, 60, 64, 72, 68, 51, 72, 63, 72, 64, 72, 63]",21,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 9, 4, 70]",42,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[87, 75, 101, 75, 74, 101, 74, 75, 74, 75, 74, 89, 148, 110, 57, 148, 87, 148, 89, 148, 87, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 60, 6, 127]",65
bnn_N133_edge56651,5.43743515,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O],bnn,"[63, 61, 65, 61, 60, 65, 60, 61, 60, 61, 60, 64, 72, 68, 51, 72, 63, 72, 64, 72, 63]",21,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 9, 4, 70]",42,[F][C][N][C][Branch][N][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][F][pop][FrH0][pop][F][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],"[87, 75, 101, 75, 74, 101, 74, 75, 74, 75, 74, 89, 148, 110, 57, 148, 87, 148, 89, 148, 87, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 60, 6, 127]",65
lvt_N173_edge11505,4.59602499,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0],[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1],lvt,"[62, 61, 65, 60, 61, 61, 60, 64, 72, 60, 62, 72, 68, 69, 72, 64]",16,[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[34, 22, 48, 35, 20, 55, 48, 54, 55, 48, 22, 20, 22, 34, 48, 35, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 54, 48, 22, 20, 22, 34, 48, 55, 54, 1, 4, 86]",58,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0][.][Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[79, 75, 101, 74, 75, 75, 74, 89, 148, 74, 79, 148, 110, 111, 148, 89, 8, 90, 75, 104, 91, 72, 111, 104, 110, 111, 104, 75, 72, 75, 90, 104, 91, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 110, 104, 75, 72, 75, 90, 104, 111, 110, 1, 6, 143]",76
lvt_N173_edge11505,4.59602499,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0],[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1],lvt,"[62, 61, 65, 60, 61, 61, 60, 64, 72, 60, 62, 72, 68, 69, 72, 64]",16,[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[34, 22, 48, 35, 20, 55, 48, 54, 55, 48, 22, 20, 22, 34, 48, 35, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 54, 48, 22, 20, 22, 34, 48, 55, 54, 1, 4, 86]",58,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0][.][Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[79, 75, 101, 74, 75, 75, 74, 89, 148, 74, 79, 148, 110, 111, 148, 89, 8, 90, 75, 104, 91, 72, 111, 104, 110, 111, 104, 75, 72, 75, 90, 104, 91, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 110, 104, 75, 72, 75, 90, 104, 111, 110, 1, 6, 143]",76
lvt_N173_edge11505,4.59602499,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0],[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1],lvt,"[62, 61, 65, 60, 61, 61, 60, 64, 72, 60, 62, 72, 68, 69, 72, 64]",16,[Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[34, 22, 48, 35, 20, 55, 48, 54, 55, 48, 22, 20, 22, 34, 48, 35, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 54, 48, 22, 20, 22, 34, 48, 55, 54, 1, 4, 86]",58,[Cl][C][N][Branch][C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][Ring2][pop][FrH0][.][Fr][C][O][Gd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][lvt],"[79, 75, 101, 74, 75, 75, 74, 89, 148, 74, 79, 148, 110, 111, 148, 89, 8, 90, 75, 104, 91, 72, 111, 104, 110, 111, 104, 75, 72, 75, 90, 104, 91, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 110, 104, 75, 72, 75, 90, 104, 111, 110, 1, 6, 143]",76
