MOFname,GSA,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
lon_N209_edge66798,2863.75,[Br][C][N][C][Branch][N][N][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][Br],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2],lon,"[59, 61, 65, 61, 60, 65, 65, 61, 60, 64, 72, 68, 51, 72, 60, 64, 72, 59]",18,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][lon],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 5, 48, 22, 20, 22, 34, 48, 55, 54, 2, 4, 84]",71,[Br][C][N][C][Branch][N][N][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][Br][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][lon],"[71, 75, 101, 75, 74, 101, 101, 75, 74, 89, 148, 110, 57, 148, 74, 89, 148, 71, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 55, 104, 75, 72, 75, 90, 104, 111, 110, 2, 6, 141]",91
dmp_N238_edge80589,1978.18,[:0sulfonic_acid][Ring1][C][N][C][Branch][N][N][N][Branch][C][Branch][FrH0][pop][Ring1][#Branch][pop][:1sulfonic_acid][pop][FrH0][pop],[O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O],dmp,"[22, 68, 61, 65, 61, 60, 65, 65, 65, 60, 61, 60, 64, 72, 68, 1, 72, 32, 72, 64, 72]",21,[O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],"[48, 7, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 9, 4, 77]",31,[:0sulfonic_acid][Ring1][C][N][C][Branch][N][N][N][Branch][C][Branch][FrH0][pop][Ring1][#Branch][pop][:1sulfonic_acid][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],"[26, 110, 75, 101, 75, 74, 101, 101, 101, 74, 75, 74, 89, 148, 110, 3, 148, 36, 148, 89, 148, 8, 104, 58, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 60, 6, 134]",54
bnn_N560_edge52542,1738.21,[S][=C][C][N][Branch][N][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][C][=S][pop][Branch][C][=S][pop][FrH0][pop][C][=S],[O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1],bnn,"[71, 52, 61, 65, 60, 65, 61, 60, 65, 60, 65, 60, 64, 72, 68, 51, 72, 61, 58, 72, 60, 61, 58, 72, 64, 72, 61, 58]",28,[O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][bnn],"[48, 7, 20, 22, 34, 48, 65, 21, 55, 55, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 45, 22, 45, 20, 22, 34, 22, 7, 54, 5, 4, 70]",57,[S][=C][C][N][Branch][N][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][C][=S][pop][Branch][C][=S][pop][FrH0][pop][C][=S][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][bnn],"[113, 58, 75, 101, 74, 101, 75, 74, 101, 74, 101, 74, 89, 148, 110, 57, 148, 75, 64, 148, 74, 75, 64, 148, 89, 148, 75, 64, 8, 104, 58, 72, 75, 90, 104, 122, 73, 111, 111, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 101, 75, 101, 72, 75, 90, 75, 58, 110, 55, 6, 127]",87
ecu_N192_edge188986,1517.1219,[O][S][Branch][:0benzene][Ring2][FrH0][pop][Ring2][C][Branch][C][C][Ring1][#Branch][pop][FrH0][pop][pop][Branch][O][pop][O],[Fr][C][O][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch2][Branch1][O][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1],ecu,"[66, 71, 60, 9, 69, 64, 72, 69, 61, 60, 61, 61, 68, 1, 72, 64, 72, 72, 60, 66, 72, 66]",22,[Fr][C][O][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch2][Branch1][O][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][ecu],"[34, 22, 48, 47, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 21, 20, 48, 48, 22, 20, 22, 34, 48, 47, 20, 6, 48, 22, 20, 22, 34, 48, 54, 49, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 45, 20, 45, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 48, 55, 55, 5, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 4, 78]",91,[O][S][Branch][:0benzene][Ring2][FrH0][pop][Ring2][C][Branch][C][C][Ring1][#Branch][pop][FrH0][pop][pop][Branch][O][pop][O][.][Fr][C][O][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch2][Branch1][O][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][ecu],"[104, 113, 74, 13, 111, 89, 148, 111, 75, 74, 75, 75, 110, 3, 148, 89, 148, 148, 74, 104, 148, 104, 8, 90, 75, 104, 103, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 73, 72, 104, 104, 75, 72, 75, 90, 104, 103, 72, 56, 104, 75, 72, 75, 90, 104, 110, 105, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 101, 72, 101, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 104, 111, 111, 55, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 6, 135]",115
crb_N645_edge75206,2976.97,[Br][N][N][C][=Branch][=N][C][Branch][N][Branch][Br][pop][Ring1][=Branch][pop][Branch][FrH0][pop][Br][pop][FrH0],[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][N][N][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring1][Ring1][=Branch2][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O],crb,"[59, 65, 65, 61, 51, 53, 61, 60, 65, 60, 59, 72, 68, 51, 72, 60, 64, 72, 59, 72, 64]",21,[O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][N][N][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring1][Ring1][=Branch2][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][crb],"[48, 7, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 45, 45, 20, 3, 22, 7, 22, 7, 22, 7, 54, 5, 45, 55, 54, 54, 54, 6, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 1, 48, 22, 20, 22, 34, 48, 55, 54, 48, 4, 73]",73,[Br][N][N][C][=Branch][=N][C][Branch][N][Branch][Br][pop][Ring1][=Branch][pop][Branch][FrH0][pop][Br][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][N][N][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring1][Ring1][=Branch2][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][crb],"[71, 101, 101, 75, 57, 59, 75, 74, 101, 74, 71, 148, 110, 57, 148, 74, 89, 148, 71, 148, 89, 8, 104, 58, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 101, 101, 72, 4, 75, 58, 75, 58, 75, 58, 110, 55, 101, 111, 110, 110, 110, 56, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 1, 104, 75, 72, 75, 90, 104, 111, 110, 104, 6, 130]",96
dia_N34_edge132855,3342.52,[S][=C][N][Branch][C][Branch][C][=Branch][=C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][=Branch][pop][FrH0][pop][Branch][Cl][pop][Cl][pop][Cl],[O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C],dia,"[71, 52, 65, 60, 61, 60, 61, 51, 52, 61, 60, 64, 72, 60, 62, 72, 68, 51, 72, 64, 72, 60, 62, 72, 62, 72, 62]",27,[O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][dia],"[48, 7, 20, 22, 34, 48, 26, 20, 1, 48, 22, 20, 22, 34, 9, 20, 3, 45, 45, 22, 20, 22, 22, 22, 20, 22, 34, 7, 54, 1, 22, 45, 45, 22, 20, 22, 22, 22, 20, 22, 34, 7, 54, 1, 22, 4, 76]",47,[S][=C][N][Branch][C][Branch][C][=Branch][=C][C][Branch][FrH0][pop][Branch][Cl][pop][Ring1][=Branch][pop][FrH0][pop][Branch][Cl][pop][Cl][pop][Cl][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][dia],"[113, 58, 101, 74, 75, 74, 75, 57, 58, 75, 74, 89, 148, 74, 79, 148, 110, 57, 148, 89, 148, 74, 79, 148, 79, 148, 79, 8, 104, 58, 72, 75, 90, 104, 80, 72, 1, 104, 75, 72, 75, 90, 60, 72, 4, 101, 101, 75, 72, 75, 75, 75, 72, 75, 90, 58, 110, 1, 75, 101, 101, 75, 72, 75, 75, 75, 72, 75, 90, 58, 110, 1, 75, 6, 133]",76
ths_N321_edge62645,2641.54,[Br][C][N][Branch][C][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Ring1][=Branch][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][FrH0],[Fr][C][=C][Branch2][Branch1][=C][C][Branch1][C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][B][Branch2][Ring1][=Branch1][C][=C][Branch1][C][C][C][=Branch1][=N][=C][Branch1][C][Fr][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][C][Fr][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][C][C][C],ths,"[59, 61, 65, 60, 61, 60, 65, 60, 65, 60, 61, 60, 64, 72, 60, 59, 72, 68, 51, 72, 59, 72, 59, 72, 60, 59, 72, 59, 72, 64]",30,[Fr][C][=C][Branch2][Branch1][=C][C][Branch1][C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][B][Branch2][Ring1][=Branch1][C][=C][Branch1][C][C][C][=Branch1][=N][=C][Branch1][C][Fr][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][C][Fr][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][C][C][C][&&][ths],"[34, 22, 7, 21, 20, 7, 22, 20, 22, 22, 7, 20, 6, 22, 5, 20, 7, 54, 1, 22, 22, 16, 21, 54, 5, 22, 7, 20, 22, 22, 22, 5, 8, 7, 20, 22, 34, 22, 20, 22, 22, 7, 54, 6, 22, 22, 22, 7, 20, 49, 22, 5, 8, 7, 20, 22, 34, 22, 5, 20, 7, 54, 1, 22, 22, 22, 22, 22, 4, 99]",70,[Br][C][N][Branch][C][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Ring1][=Branch][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][FrH0][.][Fr][C][=C][Branch2][Branch1][=C][C][Branch1][C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][B][Branch2][Ring1][=Branch1][C][=C][Branch1][C][C][C][=Branch1][=N][=C][Branch1][C][Fr][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][C][Fr][C][=Branch1][Branch1][=C][Ring1][#Branch1][C][C][C][C][C][&&][ths],"[71, 75, 101, 74, 75, 74, 101, 74, 101, 74, 75, 74, 89, 148, 74, 71, 148, 110, 57, 148, 71, 148, 71, 148, 74, 71, 148, 71, 148, 89, 8, 90, 75, 58, 73, 72, 58, 75, 72, 75, 75, 58, 72, 56, 75, 55, 72, 58, 110, 1, 75, 75, 67, 73, 110, 55, 75, 58, 72, 75, 75, 75, 55, 59, 58, 72, 75, 90, 75, 72, 75, 75, 58, 110, 56, 75, 75, 75, 58, 72, 105, 75, 55, 59, 58, 72, 75, 90, 75, 55, 72, 58, 110, 1, 75, 75, 75, 75, 75, 6, 157]",102
sxb_N308_edge90676,1776.919703,[O][C][C][Branch][C][Branch][C][=C][FrH0][pop][C][=S][pop][Branch][O][FrH0][pop][C][=S],[O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1],sxb,"[66, 61, 61, 60, 61, 60, 61, 52, 64, 72, 61, 58, 72, 60, 66, 64, 72, 61, 58]",19,[O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[48, 7, 20, 22, 34, 48, 35, 48, 22, 20, 22, 34, 48, 35, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 6, 48, 22, 20, 22, 34, 48, 54, 8, 48, 22, 20, 22, 34, 48, 55, 54, 5, 4, 98]",55,[O][C][C][Branch][C][Branch][C][=C][FrH0][pop][C][=S][pop][Branch][O][FrH0][pop][C][=S][.][O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[104, 75, 75, 74, 75, 74, 75, 58, 89, 148, 75, 64, 148, 74, 104, 89, 148, 75, 64, 8, 104, 58, 72, 75, 90, 104, 91, 104, 75, 72, 75, 90, 104, 91, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 56, 104, 75, 72, 75, 90, 104, 110, 59, 104, 75, 72, 75, 90, 104, 111, 110, 55, 6, 156]",76
utk_N233_edge209272,3603.24,[Br][:1pyridine][=Branch][C][=N][N][N][Branch][C][Branch][Br][pop][Ring1][Branch][pop][FrH0][pop][Branch][FrH0][pop][Ring1][Br][pop],[O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O],utk,"[59, 30, 51, 61, 53, 65, 65, 60, 61, 60, 59, 72, 68, 60, 72, 64, 72, 60, 64, 72, 68, 59, 72]",23,[O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][utk],"[48, 7, 20, 22, 34, 48, 39, 21, 55, 1, 48, 22, 20, 22, 34, 48, 39, 20, 55, 48, 54, 1, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 48, 54, 7, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 1, 48, 22, 20, 22, 34, 48, 55, 54, 48, 4, 101]",70,[Br][:1pyridine][=Branch][C][=N][N][N][Branch][C][Branch][Br][pop][Ring1][Branch][pop][FrH0][pop][Branch][FrH0][pop][Ring1][Br][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][utk],"[71, 34, 57, 75, 59, 101, 101, 74, 75, 74, 71, 148, 110, 74, 148, 89, 148, 74, 89, 148, 110, 71, 148, 8, 104, 58, 72, 75, 90, 104, 95, 73, 111, 1, 104, 75, 72, 75, 90, 104, 95, 72, 111, 104, 110, 1, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 104, 110, 58, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 1, 104, 75, 72, 75, 90, 104, 111, 110, 104, 6, 159]",95
lcy_N613_edge62117,2529.98,[:0benzenediol][Branch][C][N][N][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop],[Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Ni][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1],lcy,"[11, 60, 61, 65, 65, 61, 60, 61, 65, 60, 64, 72, 68, 51, 72, 64, 72]",17,[Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Ni][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lcy],"[34, 22, 22, 7, 45, 20, 20, 22, 22, 11, 5, 47, 20, 55, 45, 7, 34, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 55, 45, 7, 34, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 4, 83]",61,[:0benzenediol][Branch][C][N][N][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Ni][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lcy],"[15, 74, 75, 101, 101, 75, 74, 75, 101, 74, 89, 148, 110, 57, 148, 89, 148, 8, 90, 75, 75, 58, 101, 72, 72, 75, 75, 62, 55, 103, 72, 111, 101, 58, 90, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 111, 101, 58, 90, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 6, 140]",80
